"","genes","A","phase","offset","peak","R2","pvalue","qvalue"
"1990","ARHGAP5",0.101516660134628,11.9670447545667,9.40542515740277,-5.96704475456674,0.0426750002843919,0.134661622695258,0.457330197261854
"7267","TIMM8B",0.134422996754139,11.2937038683471,4.8757497291396,-5.29370386834706,0.0426528724633154,0.13483149738001,0.457771618625277
"1637","JPH4",0.119292478466355,22.907548397321,7.08781735000679,7.09245160267898,0.0426440585407427,0.134870699230337,0.457771618625277
"13047","JPX",0.125962601079757,9.25224188323988,3.74308108063859,-3.25224188323988,0.0426422243377577,0.134890300155501,0.457771618625277
"992","ACTN1",0.157744169286829,22.8983495051101,5.60263833557065,7.1016504948899,0.042621446368582,0.135034040273368,0.4581476801667
"11451","ZBTB3",0.0814520053474235,9.4388584984298,3.37353064427293,-3.4388584984298,0.0426180732105547,0.135079775765416,0.458191126279863
"11144","EPHA10",0.0950683110671809,23.7827156142909,4.57864670012162,6.21728438570914,0.042608909525411,0.135138578540907,0.458278864688809
"8102","CBS.CBSL",0.0954555906932323,23.8410951394472,5.27324023162971,6.15890486055276,0.042600569626869,0.135210448599841,0.45836376917458
"4331","ARHGAP9",0.103575318810158,23.8829641149747,2.22610083764337,6.11703588502527,0.0425966216361578,0.13526271773361,0.45836376917458
"9401","PXK",0.106151752163775,8.222370703089,6.03041400901025,-2.222370703089,0.0425961707822883,0.135275785017053,0.45836376917458
"6280","NLRC5",0.157446243106121,2.66845163881613,1.50249093784941,3.33154836118387,0.0425942780273609,0.135295385942216,0.45836376917458
"11133","GDPGP1",0.120910459631893,0.809553920650447,1.64934039012002,5.19044607934955,0.0425863412287869,0.135334587792544,0.458384969460919
"3662","C2orf42",0.0777046550353913,9.65257474860898,3.94912527345053,-3.65257474860898,0.0425590151875637,0.13547179426869,0.458624425185709
"12030","C6orf106",0.0599065836858213,20.2564146772616,7.5135263639926,9.74358532273835,0.0425465595913999,0.135524063402459,0.458624425185709
"7760","RWDD2B",0.128430001809879,15.5874332549979,3.9106835171422,14.4125667450021,0.0425448761389604,0.13553059704418,0.458624425185709
"943","WIPI1",0.10580889325136,5.52790630005186,3.07375912701455,0.472093699948143,0.042540852586651,0.135537130685902,0.458624425185709
"10838","ZNF609",0.150934597621195,23.5495475980174,4.63821687149105,6.45045240198262,0.0425050266668519,0.135746207220981,0.45894962249989
"12721","EGFEM1P",0.12083530920308,1.38498975790095,2.62155748014881,4.61501024209905,0.0424997080515102,0.135765808146144,0.45894962249989
"8350","HFM1",0.138816555801638,10.6733772566664,3.36310398151782,-4.67337725666641,0.042496482318247,0.135791942713029,0.45894962249989
"12554","SPIN3",0.0536028051925276,23.2302836353436,3.46901317486335,6.76971636465644,0.0424930119562473,0.135811543638193,0.45894962249989
"6585","HAX1",0.121062738673647,10.6592445938504,5.99179848991996,-4.6592445938504,0.0424913122136497,0.135818077279914,0.45894962249989
"7564","IMPACT",0.091405236046864,11.1324136740527,5.43077911730531,-5.13241367405268,0.042489407773438,0.135831144563357,0.45894962249989
"11511","AGBL4",0.0782542726132972,22.3444951972057,4.47738557352543,7.65550480279428,0.0424784740016437,0.135942216472618,0.45921226831421
"12962","C2orf16",0.145863169804827,22.569036895558,2.12905739802386,7.43096310444197,0.0424705181681534,0.135974884681224,0.45921226831421
"6077","KIAA1644",0.0952424805119762,23.4414097357636,6.85366124769907,6.55859026423636,0.0424644183088684,0.136014086531551,0.459233195826256
"10416","DENND2C",0.104849608143402,12.161856301072,2.12352030853289,17.838143698928,0.0424525592866077,0.136079422948763,0.459292464259753
"11482","ATP6V0C",0.212654364137752,2.72864463170198,2.42726444359662,3.27135536829802,0.0424495321673336,0.136125158440812,0.459292464259753
"2232","MAPK3",0.141901947264731,3.0440588360133,5.0760299187335,2.9559411639867,0.0424385479456386,0.136183961216303,0.459292464259753
"3329","FAM46A",0.105565535708931,12.5023056473853,2.56012574592768,17.4976943526147,0.042436462564459,0.136197028499745,0.459292464259753
"3895","CA14",0.192499394160446,7.0889838493853,1.07582815308686,-1.0889838493853,0.0424352012416782,0.136210095783188,0.459292464259753
"2376","SLC30A4",0.0741591470391448,12.9505606972527,6.2545855601353,17.0494393027473,0.042433600656729,0.136229696708351,0.459292464259753
"9342","RAB3IL1",0.175129762918606,4.23408049709296,1.29030392959566,1.76591950290704,0.0424253596697987,0.136301566767285,0.459397900574371
"5467","ARGLU1",0.0855820754170296,15.725497813891,7.14202137087049,14.274502186109,0.0424210128376559,0.13632770133417,0.459397900574371
"8983","TTC7B",0.115373366629056,23.3215210222704,5.38030414274826,6.67847897772964,0.0424165484409023,0.136379970467939,0.459397900574371
"2750","CDC37L1",0.103910591707697,14.2442482111156,6.07449834611459,15.7557517888844,0.0424147785889689,0.136393037751382,0.459397900574371
"7911","LDLRAP1",0.161039389575887,7.77898226309033,2.48288016576325,-1.77898226309033,0.0423960042235629,0.1364910423772,0.459616738537358
"4541","RPL23",0.122350779490729,11.8586623977924,7.59265539852418,-5.85866239779243,0.0423895734401064,0.136556378794412,0.459720482563122
"7999","MIS18A",0.0889734003272921,13.2528359821036,2.50295857214592,16.7471640178964,0.0423765979848443,0.136634782495067,0.459720482563122
"6614","CNIH3",0.0934254557439193,3.13335264993937,4.97091548987328,2.86664735006063,0.0423739535333186,0.136667450703673,0.459720482563122
"8832","KIAA1161",0.175711768394373,21.6697567069225,5.07697986871658,8.33024329307753,0.0423734187511087,0.136673984345394,0.459720482563122
"5458","FADS2",0.122176782216115,23.9241911470682,6.37441301260757,6.0758088529318,0.0423705815169867,0.136687051628837,0.459720482563122
"3678","DHCR24",0.0873114954565524,0.895081624801013,7.23526265001269,5.10491837519899,0.0423566164216176,0.13675892168777,0.45985104793708
"4666","ARMCX1",0.0895636434671383,11.7540756395444,5.96649793809718,-5.75407563954435,0.042350588285694,0.13681119082154,0.459915658151947
"8320","KIAA1522",0.168086839255141,23.1917426576666,3.98029707213454,6.80825734233343,0.0423409384467603,0.136896128163916,0.460090030742205
"11105","SPNS2",0.107842061531,1.08413389577274,4.9437141223748,4.91586610422726,0.0423373594196228,0.136935330014243,0.460107958659733
"13811","TMEM178B",0.108008310863087,21.1479873200705,7.57413048641348,8.8520126799295,0.0423301814536546,0.136994132789734,0.460107958659733
"6611","ITPKB",0.123345977596185,0.314969867081575,6.54987310663763,5.68503013291842,0.0423286088399341,0.137000666431456,0.460107958659733
"12204","ADAMTSL2",0.118919552415231,2.44096580161643,3.98897035051853,3.55903419838357,0.0423157443230225,0.137066002848668,0.460216303966304
"4379","DNPEP",0.076734356352702,1.94659791860253,3.59151322401225,4.05340208139747,0.0423056153653036,0.137124805624159,0.460257422269
"9217","ENGASE",0.108435041637236,21.7431462866907,3.71641044106647,8.25685371330932,0.0422989126455372,0.137144406549322,0.460257422269
"9762","SYT9",0.087235399612172,9.85183092735929,4.35163020750557,-3.85183092735929,0.0422850054584445,0.137248944816862,0.460286045443611
"1775","MKNK2",0.12375569086305,23.9113460352455,4.2617921309306,6.08865396475451,0.0422849903886227,0.137255478458583,0.460286045443611
"12026","ZNF239",0.0854596109672724,12.7736489243362,3.37169541601779,17.2263510756638,0.0422804504592803,0.137314281234074,0.460286045443611
"8345","C1orf52",0.0937243307506063,13.7445958612223,5.68601631675176,16.2554041387777,0.0422736533582768,0.137360016726123,0.460286045443611
"2997","NSD2",0.0628444866131247,22.3404035199053,7.0474822032364,7.65959648009468,0.0422700876858303,0.137373084009565,0.460286045443611
"7833","ATP2B2",0.145615240898985,23.5180306057253,8.68774026496428,6.48196939427466,0.0422675257054033,0.137386151293008,0.460286045443611
"10980","MGAT4C",0.0974057263539535,13.4912386355376,4.69190235036394,16.5087613644624,0.0422654393518465,0.137405752218171,0.460286045443611
"4097","SNX19",0.0981940787926037,0.936517693583879,6.33688532923572,5.06348230641612,0.0422564247798741,0.137444954068499,0.460286045443611
"6230","NEIL1",0.116688979893735,23.0182285604147,4.18691537688743,6.98177143958527,0.042246038351462,0.137497223202268,0.460286045443611
"5442","HOOK1",0.0986852277829013,14.2275128028193,6.55929859190034,15.7724871971807,0.0422441755674402,0.13750375684399,0.460286045443611
"8881","STOML2",0.11214970998884,9.82039234787647,5.35764373130264,-3.82039234787647,0.0422400726593054,0.137516824127432,0.460286045443611
"11460","NRG3",0.0895817720495865,23.8085571993541,4.9516598203542,6.19144280064595,0.0422303715329491,0.137575626902923,0.460372119463028
"3153","RASAL1",0.103317956492906,0.0804578561824092,4.81355415093152,5.91954214381759,0.0422057400809478,0.137778169796281,0.46093903691884
"7230","ITGB1",0.0966305423766066,11.203324193827,6.61689616875102,-5.20332419382701,0.0421898855513388,0.137882708063821,0.461177884615385
"12129","ADARB1",0.086697271870982,23.080744719998,5.83880422231457,6.91925528000195,0.0421829655352901,0.13793497719759,0.461194942458454
"8686","EDIL3",0.130633978615338,10.9194089710816,8.22783965811114,-4.91940897108163,0.042180638376961,0.137967645406197,0.461194942458454
"8338","LRRC53",0.111624566700482,13.4662898525823,2.07766484883198,16.5337101474177,0.0421769840952416,0.13798724633136,0.461194942458454
"876","PLEKHH3",0.134806194247753,22.5683739704385,2.49782976530413,7.43162602956153,0.0421612575246528,0.138104851882342,0.461477163566501
"5249","ZMYM5",0.0904558101072753,13.7262625908534,4.83766655356236,16.2737374091466,0.0421453405151233,0.138228991075045,0.46178107606679
"997","LIMS2",0.156278710134273,3.70161393328031,2.02377400834778,2.29838606671969,0.0421161356060845,0.138372731192912,0.46203580540352
"12527","PHACTR4",0.135877725549946,21.9857438107326,2.8983697039127,8.01425618926736,0.0421115555935146,0.138398865759797,0.46203580540352
"2703","GLI3",0.188091310901398,22.2889807429992,2.90413153454286,7.71101925700078,0.0421086384788195,0.138425000326682,0.46203580540352
"10535","LINC00982",0.216245112396955,21.834560358254,3.31662479969393,8.16543964174596,0.0421031588322556,0.138438067610125,0.46203580540352
"3488","FRMD4B",0.151624760788821,8.70260637967047,4.21289713511153,-2.70260637967047,0.0420982368278708,0.138483803102173,0.462077610638762
"13777","CSPG4P11",0.190068488687166,23.5596392839121,2.10645805973534,6.44036071608795,0.042089296126485,0.138536072235943,0.462139370696418
"5682","RAC1",0.150877321430105,1.42503120226159,5.19261641242144,4.57496879773841,0.0420860565131063,0.138568740444549,0.462139370696418
"7660","AK9",0.119794399284645,9.96119867770456,4.89961817296323,-3.96119867770456,0.0420673790534386,0.138692879637252,0.462278927103048
"911","FUNDC1",0.0848951794247906,11.4601579961287,4.82801960380303,-5.4601579961287,0.0420673525348528,0.138705946920695,0.462278927103048
"874","HEATR6",0.0768042530594373,4.27606053702402,4.20607020829296,1.72393946297598,0.0420601629120273,0.138738615129301,0.462278927103048
"2684","RPA3",0.154518524664239,12.2554105844126,4.18774900576467,17.7445894155874,0.0420469289899867,0.138797417904792,0.462278927103048
"9868","HOPX",0.128323734196325,13.0421958972918,7.96324598725448,16.9578041027082,0.0420464895943751,0.138810485188234,0.462278927103048
"2147","XIAP",0.0914159822520545,13.853894436024,7.40578641494578,16.146105563976,0.0420435805400806,0.138830086113398,0.462278927103048
"7853","THTPA",0.136161628810453,20.7498963150201,1.71964813681725,9.25010368497986,0.0420429555988979,0.13884315339684,0.462278927103048
"12506","PCMTD2",0.0878004606539349,13.4132272587752,6.7789224138601,16.5867727412248,0.0420151450615751,0.13899996079815,0.462684458739921
"8620","EXO5",0.11679044930041,11.1946262165686,3.47632605629783,-5.19462621656864,0.0420069008263628,0.139084898140526,0.462684458739921
"11622","MITF",0.0882468985116931,10.0650011188834,3.20601020107423,-4.06500111888343,0.0420067678636785,0.139091431782247,0.462684458739921
"1269","DLGAP4",0.240851829044638,0.0804099616044416,4.09228357776348,5.91959003839556,0.0420052528063346,0.139097965423968,0.462684458739921
"1802","LOC102724788.PRODH",0.174028249545901,0.1365015180173,5.4948092079018,5.8634984819827,0.0419897192465069,0.139202503691508,0.46292151920737
"294","RGPD4..includes.others.",0.180114809004936,21.9811766700497,1.67574637968773,8.0188233299503,0.041978942135577,0.139280907392162,0.463026104330452
"12238","IRAK4",0.0958833998681122,9.5090241223729,3.15408236792911,-3.50902412237291,0.0419771164777046,0.139300508317326,0.463026104330452
"3585","MRPL19",0.0711955198219324,13.9417046718395,6.08642076769556,16.0582953281605,0.0419650973178177,0.139339710167653,0.463043761396197
"4671","INTS11",0.104818643302825,0.55337167715809,5.06907151615721,5.44662832284191,0.0419602474736895,0.139372378376259,0.463043761396197
"9276","ZNF283",0.0842456926196141,18.02766533965,4.19785408485954,11.97233466035,0.0419388737385865,0.13948345028552,0.463302154994683
"6510","UCK2",0.0790737347453708,20.1112284390139,4.66723401921787,9.88877156098613,0.0419311431142162,0.139548786702732,0.463408548492081
"9262","ZNF528",0.0976849809178955,20.910213158135,5.24553415909645,9.089786841865,0.0419190853661171,0.139653324970272,0.463645040237739
"11003","LDOC1",0.228041085574607,0.395425945443287,1.99811807047816,5.60457405455671,0.041911381159434,0.139692526820599,0.463664555863983
"10536","FAM210A",0.0655935106056647,13.6040052165475,4.68779975675672,16.3959947834525,0.0418981611225934,0.139757863237811,0.463770786809184
"129","ADIPOR2",0.0857435550537889,6.10676732733309,6.12112601004953,-0.106767327333088,0.0418942721863211,0.139797065088139,0.463790263146486
"1510","EBF4",0.134638117805388,0.961357527036965,2.01355734641003,5.03864247296304,0.0418813498391667,0.139921204280842,0.46400251321605
"5915","SPTBN5",0.121281781312574,2.92145299420746,2.14418125380383,3.07854700579254,0.041877857277524,0.139927737922563,0.46400251321605
"9117","ATF7IP2",0.08709222472858,12.3863147639965,4.71604338868301,17.6136852360035,0.0418357963948801,0.140195617233133,0.464664502164502
"9886","ZNF274",0.0742074517933554,10.7214213305534,3.76251605785636,-4.72142133055338,0.0418309816281407,0.140234819083461,0.464664502164502
"6545","TARS2",0.076405122393605,22.8448130580019,3.87902472981758,7.15518694199814,0.041824551290869,0.140247886366903,0.464664502164502
"473","PSMA4",0.0993221520141156,12.7597547359197,6.31256301380072,17.2402452640804,0.0418228305791267,0.140260953650346,0.464664502164502
"8352","KCNT2",0.10009121477718,13.1502166806834,5.73459595760868,16.8497833193166,0.041814161836235,0.140326290067558,0.464770292787431
"2129","ATG4A",0.0830312206990827,13.9895431386375,3.00878621148651,16.0104568613624,0.0417782715944157,0.140561501169522,0.465325231381368
"5898","RTF1",0.0955098176200724,23.8143041839835,5.75208255077496,6.18569581601651,0.0417780389947316,0.140574568452964,0.465325231381368
"9067","USP54",0.10308072053941,5.47100535585927,6.25674473986069,0.528994644140734,0.0417768717410671,0.140594169378128,0.465325231381368
"4895","STARD8",0.142347601471217,2.2061461696001,1.70960001783133,3.7938538303999,0.0417680484009878,0.140672573078783,0.465406562054208
"13178","LOC101929147",0.131934816498161,21.6038960699348,1.64021233980332,8.39610393006517,0.0417659830155496,0.140685640362225,0.465406562054208
"348","GLRX2",0.136265228750895,11.7904496955563,4.71508205430955,-5.79044969555634,0.0417478893912986,0.140829380480092,0.465614808095207
"10142","ZNF417.ZNF587",0.0866890216790544,19.0114382595742,4.22746896963518,10.9885617404258,0.0417472160476609,0.140835914121813,0.465614808095207
"10757","ELMOD2",0.111024687153456,13.7575589764782,5.30347403945363,16.2424410235218,0.0417441266108014,0.140848981405256,0.465614808095207
"6380","MAPK4",0.105767462898359,23.1845335831006,5.9687061297257,6.81546641689941,0.0417395465924653,0.140888183255583,0.465633772403368
"1310","ME2",0.0755401745825799,9.82674170413778,6.03070046555239,-3.82674170413778,0.0417335859735376,0.14092738510591,0.465652727704497
"8926","DACT1",0.0935501441637646,14.157714037498,3.72633338238907,15.842285962502,0.0417184528832563,0.141064591582056,0.465965706890974
"5206","ANKEF1",0.0872918902639717,10.0276751928519,1.82147422668622,-4.02767519285194,0.0417107774714185,0.141142995282711,0.465965706890974
"10529","DSCAML1",0.185044609379949,23.9341841223711,3.23368145045005,6.06581587762891,0.0417099219568207,0.141149528924432,0.465965706890974
"3820","SLC2A1",0.100692323131307,3.69011514530778,5.77950613956957,2.30988485469222,0.0417097400345791,0.141156062566153,0.465965706890974
"1028","PVR",0.0679564851819917,22.0923745227702,5.29667888962884,7.90762547722982,0.0416886481632063,0.141293269042299,0.46628365705909
"9864","ZNF562",0.0591303522755355,11.7218738552402,6.06392237958,-5.72187385524019,0.0416792095044378,0.141319403609184,0.46628365705909
"10945","ANKRD62",0.219674641671104,0.371707065191016,1.25417351730803,5.62829293480898,0.0416638357403388,0.14140434095156,0.466323194079938
"4283","CNTFR",0.204537406664176,23.8457181652339,3.0257372600848,6.15428183476609,0.0416584010931582,0.141443542801887,0.466323194079938
"9534","PARM1",0.0783227491751476,22.6855197574157,7.2738027945415,7.31448024258428,0.0416577714056858,0.141469677368772,0.466323194079938
"286","MTMR11",0.116981930206453,20.7837222712543,2.11001294576326,9.2162777287457,0.0416550245192395,0.141502345577378,0.466323194079938
"9010","JAM3",0.106775026164316,9.44610233097428,6.0369558829426,-3.44610233097428,0.0416491721125053,0.141561148352869,0.466323194079938
"12754","C17orf51",0.0796226447264661,21.7546836682635,6.33813406296224,8.24531633173649,0.0416456031287418,0.141580749278033,0.466323194079938
"11091","SRPRA",0.0735659299791181,0.711611951469807,5.32222904699992,5.28838804853019,0.0416437101330532,0.141600350203196,0.466323194079938
"11570","ARHGAP30",0.158042108029824,8.31189344042514,1.73608381423425,-2.31189344042514,0.0416407176975314,0.141606883844917,0.466323194079938
"5156","SCLY",0.128904374516683,21.6683129631913,1.45102777285873,8.33168703680874,0.0416367193004682,0.141633018411802,0.466323194079938
"8623","ZNF691",0.0809949209055431,9.53333155849156,2.36033394588261,-3.53333155849156,0.0416182571541776,0.141776758529669,0.466640147931539
"4507","GRK4",0.0802147447336085,12.3019761048674,4.85023149198082,17.6980238951326,0.0416138329165034,0.141796359454833,0.466640147931539
"2967","OCIAD1",0.080194394208491,11.8351698476424,7.53006625420479,-5.8351698476424,0.0416066576832741,0.141874763155488,0.466787764139384
"2611","PON2",0.136101658277509,9.6132844467351,6.89107770511914,-3.6132844467351,0.0415961893553263,0.1419400995727,0.466892327530625
"9123","ZNF606",0.0657764088520218,11.4471921964457,4.8404264049232,-5.4471921964457,0.0415901265451495,0.141985835064748,0.46693238220064
"2172","SMS",0.104552261224749,11.7957578754252,6.93454079328754,-5.79575787542519,0.0415869213912868,0.142044637840239,0.466957753127213
"7693","CNOT8",0.0719565464228534,10.5412722247571,6.02511119179758,-4.5412722247571,0.0415795562936274,0.142116507899173,0.466957753127213
"10193","SLCO4C1",0.116124843757115,15.5350892669671,1.77722962971939,14.4649107330329,0.0415778688910152,0.142129575182615,0.466957753127213
"4164","TRIM25",0.112310547074771,0.766915357734963,3.57650283041834,5.23308464226504,0.0415756301006227,0.142175310674664,0.466957753127213
"13320","LINC01378",0.162748981852915,19.0520649751326,1.91552548557112,10.9479350248674,0.0415743171136603,0.142181844316385,0.466957753127213
"867","CBFB",0.113899200308949,10.7894342148028,4.52025059018941,-4.7894342148028,0.041572598462258,0.142194911599828,0.466957753127213
"12481","RORB",0.0973414087465237,21.376654523113,6.60903109133764,8.62334547688695,0.0415567646204609,0.14226024801704,0.467062079025269
"4767","SPECC1",0.0844445783267064,23.3965745988135,7.1997392982529,6.60342540118652,0.0415492045107247,0.142319050792531,0.467144909820069
"12892","ISPD",0.112276432495226,11.3113166059806,4.51077510637168,-5.31131660598058,0.0415226686359406,0.142430122701792,0.46739922813036
"13468","WDR92",0.121118313812275,21.1438448474212,2.08584135418596,8.85615515257883,0.0415132071522126,0.142482391835561,0.467460504597972
"3780","MTR",0.0903266045751205,21.8776817924201,6.32764990784706,8.12231820757991,0.0415099974953956,0.14252812732761,0.467500321460718
"9959","SMN1.SMN2",0.161194649608684,6.13714361114733,1.5674553646176,-0.137143611147334,0.0414937944578727,0.142619598311707,0.467619659492451
"13554","CDK11B",0.132284944693077,0.376757859000168,2.47064455406111,5.62324214099983,0.0414867982534105,0.142639199236871,0.467619659492451
"5955","MFSD13A",0.112564089361148,23.0795525955128,2.80947245517546,6.92044740448716,0.0414817831805884,0.142665333803756,0.467619659492451
"8106","G6PD",0.141076984244847,1.684030302829,3.63256692615439,4.315969697171,0.0414706884124942,0.142750271146131,0.467720529999786
"8966","ZNF219",0.157283823537008,0.676346101984964,3.36446863929192,5.32365389801504,0.0414685126763634,0.142763338429574,0.467720529999786
"4062","AVPI1",0.0969448550368572,1.68889742920589,3.71027750838638,4.31110257079411,0.0414595526866921,0.142802540279901,0.467738828967643
"6788","PYURF",0.153154140566642,10.8288774338011,4.0037184839851,-4.82887743380105,0.0414545194123583,0.142861343055392,0.467775401069519
"8462","NIPAL1",0.121054657914299,16.564839210627,0.955869716952749,13.435160789373,0.0414510153311574,0.142880943980556,0.467775401069519
"5478","TMED7",0.141821212730226,12.4431163692644,6.80280060124714,17.5568836307356,0.041436516782727,0.142985482248095,0.468004361583853
"7429","ZNF256",0.0635301432572267,23.2392169795896,3.40924401280688,6.76078302041044,0.0414296021580205,0.143018150456702,0.468004361583853
"10129","OLR1",0.17949412452911,10.3951505087965,3.25262813312284,-4.39515050879653,0.0414102894818628,0.143142289649405,0.46822988996902
"2428","DCTN6",0.0958067210203358,11.3691404116389,6.03619632512001,-5.36914041163892,0.0414049195442756,0.14316842421629,0.46822988996902
"3606","TXNDC9",0.127841860040728,11.7425729761767,5.29730587906564,-5.74257297617674,0.0414021858496558,0.143188025141453,0.46822988996902
"8866","PTCHD1",0.118514527915561,21.1742622970875,5.1692880230139,8.82573770291253,0.0413886502110405,0.143312164334157,0.468525717703349
"5547","AGAP2",0.174548006312287,23.4825397120417,6.60491913193414,6.51746028795835,0.0413823905203236,0.143351366184484,0.468543788839772
"7701","PIK3AP1",0.212464238000789,9.41054774525493,2.74217728592976,-3.41054774525493,0.0413747262090309,0.143423236243417,0.468668602416841
"6929","EGFR",0.140234580623627,21.974334459068,5.61997817582883,8.02566554093204,0.0413692504375374,0.143468971735466,0.468707976691071
"11680","FANCA",0.0879598724002727,22.7265770811874,1.937833819978,7.27342291881262,0.0413607018541031,0.143527774510957,0.468783328356299
"7617","ELOC",0.0968223385544142,13.022821588777,5.96349837762658,16.977178411223,0.0413508634227664,0.143580043644727,0.468783328356299
"4031","KLHL29",0.168152273751675,22.7531915221395,3.61583963052244,7.24680847786053,0.0413491067507186,0.143593110928169,0.468783328356299
"5914","RSL24D1",0.144318776327466,12.7185062654043,7.15864384539621,17.2814937345957,0.0413241371968411,0.143749918329478,0.469185166229501
"11629","VSTM2B",0.130110853430469,5.91247684730197,3.75410478118018,0.0875231526980329,0.0413040363440926,0.143867523880461,0.469292929292929
"9809","MTM1",0.0946137892933453,9.9080881796559,4.82957531055235,-3.9080881796559,0.0413019872947002,0.143893658447345,0.469292929292929
"12195","ZNF461",0.0919946826667612,16.7712157643495,4.06804085334707,13.2287842356505,0.0412986784855411,0.14391979301423,0.469292929292929
"4577","SNRPB2",0.108298703802423,12.1774807332842,5.11520285828966,17.8225192667158,0.0412946028923716,0.143958994864558,0.469292929292929
"4360","SLC36A1",0.135302111157775,0.539397958189046,4.97000479442791,5.46060204181095,0.0412930166814818,0.143965528506279,0.469292929292929
"11412","TARSL2",0.0813061643832023,11.4033216047467,6.22092828043319,-5.40332160474673,0.0412800538148669,0.144063533132097,0.469292929292929
"7045","SIGMAR1",0.104781561910518,3.23712712974297,3.73675958792605,2.76287287025703,0.0412771696293952,0.144083134057261,0.469292929292929
"4021","RBM25",0.131045528153603,22.1507909325002,6.4498333298038,7.84920906749985,0.0412766215370236,0.144089667698982,0.469292929292929
"5911","ADAM10",0.0736736247524975,12.6973106559627,7.0645368941677,17.3026893440373,0.0412717010749684,0.144115802265867,0.469292929292929
"1602","OSBPL8",0.10728920115585,13.3402316007376,8.42270363881055,16.6597683992624,0.0412653371619027,0.144141936832752,0.469292929292929
"3084","C11orf58",0.0850361474922345,11.6673673423671,7.44295219044125,-5.66736734236706,0.0412598351920932,0.144168071399637,0.469292929292929
"1280","PCNP",0.124061548005736,13.7651303519208,7.78835316798275,16.2348696480792,0.0412585573958046,0.1441876723248,0.469292929292929
"5432","RTL8C",0.155133163210461,1.25344415948753,4.95102973619634,4.74655584051247,0.0412532140973421,0.14423994145857,0.469353261331746
"4133","ZFP30",0.0903376329081516,12.9535744586933,5.727770549172,17.0464255413067,0.0412397778860992,0.144364080651273,0.469605120922444
"1053","CLASP1",0.102703188760694,23.3930385192281,7.08995089021992,6.60696148077191,0.04122319765914,0.144462085277092,0.469605120922444
"5480","NREP",0.0829058059394073,12.7735531276051,6.60647592297898,17.2264468723949,0.0412227211616979,0.144468618918813,0.469605120922444
"713","SEZ6",0.154829250628069,0.0143946442918877,4.1955272050376,5.98560535570811,0.0412184966306219,0.14450782076914,0.469605120922444
"13272","LINC00094",0.0689643871909704,1.29797689373046,5.27428221093447,4.70202310626954,0.0412136622568389,0.144547022619468,0.469605120922444
"7897","SPPL3",0.092160635101915,23.7757962446426,4.98121211272684,6.22420375535741,0.041207045721888,0.144579690828074,0.469605120922444
"11953","TSC22D2",0.158835963992163,22.4459181722864,4.63712465234222,7.55408182771357,0.0411952405272663,0.144658094528728,0.469605120922444
"7122","MTG1",0.0989817981758087,0.755757840991048,2.27545830625881,5.24424215900895,0.0411933629700392,0.14466462817045,0.469605120922444
"4310","ITPR2",0.0885878034143158,19.1245026052821,7.17536045921794,10.8754973947179,0.0411868435156206,0.144697296379056,0.469605120922444
"10545","MAN1B1",0.0719839972716811,1.6106451146668,5.40779235946361,4.3893548853332,0.0411832694933653,0.144716897304219,0.469605120922444
"11774","ZNF177",0.0824292920297902,14.5210875061069,3.71974589996782,15.4789124938931,0.0411818935786785,0.144729964587662,0.469605120922444
"12904","LOC646652",0.260500968272208,0.0955501315630508,1.47430384030027,5.90444986843695,0.0411801635398754,0.144736498229383,0.469605120922444
"1926","AP4S1",0.0901571659707686,13.9234566103066,4.89498317246407,16.0765433896934,0.0411784166327381,0.144756099154547,0.469605120922444
"5419","ANKRD16",0.0906623342032007,1.30264335469696,3.26810479106241,4.69735664530304,0.0411645415568179,0.144860637422086,0.469647581754683
"1","TSPAN6",0.103878493560144,11.0494136295172,3.35545507307084,-5.04941362951716,0.0411625378966758,0.14488023834725,0.469647581754683
"783","ZC3H15",0.0890658646945401,12.1115376064895,7.01842106759332,17.8884623935105,0.0411606933351483,0.144893305630692,0.469647581754683
"8943","ENOX2",0.0785124400803807,6.27350196641763,3.52623956193748,-0.273501966417626,0.0411502668100651,0.144945574764462,0.469647581754683
"8095","ABCG1",0.0832217146248134,2.51170355920104,4.71840845398386,3.48829644079896,0.0411496573153582,0.144952108406183,0.469647581754683
"3286","TRIM38",0.124304143828612,12.2094794679444,2.09612435634561,17.7905205320556,0.0411455087519188,0.144971709331347,0.469647581754683
"4307","RASSF8",0.0952081271282348,12.414073419976,6.33714931998182,17.585926580024,0.0411362222384033,0.145010911181674,0.469665227695954
"12363","PAPSS2",0.0904969513478753,1.17512205849502,3.27561046716473,4.82487794150498,0.0411289662133034,0.145082781240608,0.469788647470751
"7878","SLC35B2",0.105463519560244,5.89102304410348,4.39519778630573,0.108976955896519,0.0411246865581975,0.145135050374378,0.469848555353441
"4112","MTRF1",0.0671194870746585,12.9292082985404,3.33199220436865,17.0707917014596,0.0411061185182606,0.145259189567081,0.470109040192722
"3749","TROVE2",0.118869454087707,12.5945400001676,7.69067337844447,17.4054599998324,0.0410996407014566,0.145285324133966,0.470109040192722
"10318","TVP23C",0.155814732369721,21.8762550366814,2.11345897058942,8.12374496331859,0.0410964736892211,0.145344126909457,0.470109040192722
"1066","NUAK1",0.0801175182686927,21.3528733461238,7.92872837602627,8.64712665387615,0.0410929905854964,0.145350660551178,0.470109040192722
"9391","IRF2BP2",0.0884345847054153,14.3942657009962,6.63047877570032,15.6057342990038,0.0410821326825628,0.145396396043227,0.470147677096318
